"Year","Gross","Net","Conventional.Accounting","Economic.Sector","Sector","Category","Sub.Category.1","Sub.Category.2","Sub.Category.3","Gas","MT.CO2e.AR5.20.yr","MT.CO2e.AR4.100.yr","Average_Fahrenheit_Temperature"
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","CH4",947,316,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","N2O",3069,3080,53.4
1990,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Agricultural","Gasoline","Biogenic CO2",0,0,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","CO2",279682,279682,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","CH4",5853,1951,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","N2O",9512,9548,53.4
1990,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Public Nonhighway","Gasoline","Biogenic CO2",0,0,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","CO2",178858,178858,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","CH4",3743,1248,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","N2O",6083,6106,53.4
1990,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Miscellaneous/Unclassified","Gasoline","Biogenic CO2",0,0,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","CO2",995622,995622,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","CH4",21124,7041,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","N2O",43071,43234,53.4
1990,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Lawn and Garden","Gasoline","Biogenic CO2",0,0,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Marine/Boating","Gasoline","CO2",438786,438786,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Marine/Boating","Gasoline","CH4",8344,2781,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Marine/Boating","Gasoline","N2O",73,73,53.4
1990,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Marine/Boating","Gasoline","Biogenic CO2",0,0,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","CO2",436700,436700,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","CH4",10771,3590,53.4
1990,"Yes","Yes","Yes","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","N2O",17727,17794,53.4
1990,"Yes","No","No","Transportation","Energy","Fuel Combustion","Transportation","Nonroad - Recreational Vehicle","Gasoline","Biogenic CO2",0,0,53.4
1990,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Transportation","Nonroad - Pipelines","Natural Gas","CO2",258221,258221,53.4
1990,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Transportation","Nonroad - Pipelines","Natural Gas","CH4",432,144,53.4
1990,"Yes","Yes","Yes","Industry","Energy","Fuel Combustion","Transportation","Nonroad - Pipelines","Natural Gas","N2O",136,136,53.4
1990,"Yes","Yes","Yes","Industry","Energy","Fugitive Emissions","Oil and Gas Systems","Not Applicable","All","CO2",45556,45556,53.4
1990,"Yes","Yes","Yes","Industry","Energy","Fugitive Emissions","Oil and Gas Systems","Not Applicable","All","CH4",18201151,6067050,53.4
1990,"Yes","Yes","Yes","Industry","Energy","Fugitive Emissions","Oil and Gas Systems","Not Applicable","All","N2O",113,114,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","CO2",903116,903116,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","CH4",1027,342,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","N2O",3437,3450,53.4
1990,"Yes","No","No","Electricity","Energy","Imported Electricity","Net Electricity Imports","Not Applicable","All","Biogenic CO2",6437,6437,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","CO2",0,0,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","CH4",0,0,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","N2O",0,0,53.4
1990,"Yes","No","No","Electricity","Energy","Imported Electricity","Direct Electricity Imports","Not Applicable","All","Biogenic CO2",0,0,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Coal","CO2",686687,686687,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","CO2",90968,90968,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Natural Gas","CO2",2688970,2688970,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Petroleum Coke","CO2",0,0,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Residual Fuel","CO2",3622056,3622056,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Coal","CH4",6048709,2016236,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","CH4",62698,20899,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Natural Gas","CH4",8825750,2941917,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Petroleum Coke","CH4",0,0,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Residual Fuel","CH4",3029117,1009706,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Coal","N2O",5378,5399,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Distillate Fuel","N2O",251,252,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Natural Gas","N2O",8118,8148,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Petroleum Coke","N2O",0,0,53.4
1990,"Yes","Yes","No","Electricity","Energy","Imported Fossil Fuels","Electricity","Not Applicable","Residual Fuel","N2O",11512,11555,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Coal","CO2",3579,3579,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Distillate Fuel","CO2",2619486,2619486,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Kerosene","CO2",96934,96934,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","LPG","CO2",249210,249210,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Natural Gas","CO2",3956982,3956982,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Coal","CH4",31523,10508,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Distillate Fuel","CH4",1805434,601811,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Kerosene","CH4",88505,29502,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","LPG","CH4",143271,47757,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Natural Gas","CH4",12987625,4329208,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Coal","N2O",28,28,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Distillate Fuel","N2O",7230,7257,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Kerosene","N2O",305,307,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","LPG","N2O",690,692,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Residential","Not Applicable","Natural Gas","N2O",11946,11991,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Coal","CO2",14317,14317,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Distillate Fuel","CO2",1281066,1281066,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","CO2",14771,14771,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","LPG","CO2",70702,70702,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Natural Gas","CO2",2282836,2282836,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Residual Fuel","CO2",1171432,1171432,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Coal","CH4",126113,42038,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Distillate Fuel","CH4",882952,294317,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","CH4",13486,4495,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","LPG","CH4",40647,13549,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Natural Gas","CH4",7492735,2497578,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Residual Fuel","CH4",979666,326555,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Coal","N2O",112,113,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Distillate Fuel","N2O",3536,3549,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Kerosene","N2O",47,47,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","LPG","N2O",196,196,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Natural Gas","N2O",6892,6918,53.4
1990,"Yes","Yes","No","Buildings","Energy","Imported Fossil Fuels","Commercial","Not Applicable","Residual Fuel","N2O",3723,3737,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Asphalt and Road Oil","CO2",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","CO2",217289,217289,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Distillate Fuel","CO2",246104,246104,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Kerosene","CO2",13666,13666,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","LPG","CO2",7999,7999,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants","CO2",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","CO2",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","CO2",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Natural Gas","CO2",1153376,1153376,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","CO2",146604,146604,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","CO2",315375,315375,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Special Naphthas","CO2",2493,2493,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","CO2",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Asphalt and Road Oil","CH4",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","CH4",1913996,637999,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Distillate Fuel","CH4",169623,56541,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Kerosene","CH4",12478,4159,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","LPG","CH4",4599,1533,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants","CH4",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","CH4",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","CH4",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Natural Gas","CH4",3785616,1261872,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","CH4",119408,39803,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","CH4",263748,87916,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Special Naphthas","CH4",1735,578,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","CH4",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Asphalt and Road Oil","N2O",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Coal","N2O",1702,1708,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Distillate Fuel","N2O",679,682,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Kerosene","N2O",43,43,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","LPG","N2O",22,22,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants","N2O",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Lubricants (Transportation)","N2O",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Miscellaneous Petroleum Products","N2O",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Natural Gas","N2O",3482,3495,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Petroleum Coke","N2O",463,465,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Residual Fuel","N2O",1002,1006,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Special Naphthas","N2O",7,8,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Industrial","Not Applicable","Waxes","N2O",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Asphalt and Road Oil","CO2",290551,290551,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Coal","CO2",555,555,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Distillate Fuel","CO2",789,789,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Kerosene","CO2",0,0,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","LPG","CO2",14023,14023,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants","CO2",106100,106100,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Lubricants (Transportation)","CO2",109892,109892,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Miscellaneous Petroleum Products","CO2",33655,33655,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Natural Gas","CO2",18877,18877,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Petroleum Coke","CO2",4362,4362,53.4
1990,"Yes","Yes","No","Industry","Energy","Imported Fossil Fuels","Other Fossil Fuel Use","Not Applicable","Residual Fuel","CO2",0,0,53.4
